40.7193817,-73.9941,338 BROOME STREET,New York,NY,10002,USA
40.7268698,-74.0040863,20 CHARLTON STREET,New York,NY,10014,USA
40.7435796,-74.0007378,310 WEST 20 STREET,New York,NY,10011,USA
40.7277859,-73.9879512,116 2 AVENUE,New York,NY,10003,USA
40.75218570000001,-73.98048589999999,18 EAST 41 STREET,New York,NY,10017,USA
40.7534418,-73.9786487,33 EAST 43 STREET,New York,NY,10017,USA
40.7496561,-73.9991112,400 WEST 28 STREET,New York,NY,10001,USA
40.71829049999999,-74.0013294,86 WALKER STREET,New York,NY,10013,USA
40.7396094,-74.0060448,291.5 WEST 12 STREET,New York,NY,10014,USA
40.7423118,-73.9782377,248 EAST 30 STREET,New York,NY,10016,USA
40.73102280000001,-73.9903231,71 4 AVENUE,New York,NY,10003,USA
40.7453241,-73.9942107,165 WEST 25 STREET,New York,NY,10001,USA
40.727002,-73.992513,42 GREAT JONES STREET,New York,NY,10012,USA
40.71922,-74.0024072,411 BROADWAY,New York,NY,10013,USA
40.7198941,-73.99459569999999,156 BOWERY,New York,NY,10012,USA
40.7361818,-74.0004872,156 WEST 11 STREET,New York,NY,10011,USA
40.7232092,-73.9919532,225 CHRYSTIE STREET,New York,NY,10002,USA
40.7481937,-74.00763409999999,81 11 AVENUE,New York,NY,10011,USA
40.7229256,-73.9841283,176 EAST 3 STREET,New York,NY,10009,USA
40.7246453,-74.0067588,574 BROOME STREET,New York,NY,10013,USA
40.722686,-74.00267529999999,43 WOOSTER STREET,New York,NY,10013,USA
40.718634,-74.00384199999999,52 WHITE STREET,New York,NY,10013,USA
40.7345723,-73.9967048,40 WEST 11 STREET,New York,NY,10011,USA
40.7470126,-73.9887541,39 WEST 30 STREET,New York,NY,10001,USA
40.7269891,-73.9930366,32 GREAT JONES STREET,New York,NY,10012,USA
40.7450473,-73.98743879999999,256 5 AVENUE,New York,NY,10001,USA
40.7129792,-73.98866389999999,225 MADISON STREET,New York,NY,10002,USA
40.71129639999999,-73.9881401,291 CHERRY STREET,New York,NY,10002,USA
40.7067929,-74.0134527,23 TRINITY PLACE,New York,NY,10006,USA
40.741879,-73.98389999999999,119 EAST 26 STREET,New York,NY,10010,USA
